2368,940,闪电
2369,941,
2370,942,霹雳
2371,943,缩小
2372,944,最后的回合
2373,945,最后的舞步
2374,946,最后的歌曲
2375,947,离子释放
2376,948,最后的歌曲
2377,949,烟火制造术
2378,94A,烟火制造术
2379,94B,花腔
2380,94C,强音爆炎
2381,94D,地震
2382,94E,强音冰封
2383,94F,强音暴雷
2384,950,强音暴雷
2385,951,冻结的悲剧
2386,952,蛙科的喜剧
2387,953,ガーディアン：ブレス：詠唱無し
2388,954,导电
2389,955,连珠箭
2390,956,非人暴行
2391,957,腐化箭
2392,958,敲击
2393,959,怒火中烧
2394,95A,自暴自弃
2395,95B,死亡引领
2396,95C,钢铁正义
2397,95D,浓云密布
2398,95E,暗黑星云
2399,95F,灵魂爆发
2400,960,精神爆发
2401,961,灵魂充能
2402,962,红色婚礼
2403,963,热情视线
2404,964,神魂颠倒
2405,965,爱的誓言
2406,966,荒芜新星
2407,967,恐怖眼
2408,968,螺旋震裂
2409,969,荒芜新星
2410,96A,X级石化
2411,96B,飞石
2412,96C,狰狞命运
2413,96D,烧心
2414,96E,落肘
2415,96F,双重碎击
2416,970,百吨横扫
2417,971,百吨回转
2418,972,怒视
2419,973,眼魔之眼
2420,974,火龙卷
2421,975,洒落雷
2422,976,臭气
2423,977,藤鞭穿刺
2424,978,巨石霹雳
2425,979,岩石崩溃
2426,97A,自爆
2427,97B,石化吐息
2428,97C,麻痹吐息
2429,97D,剧毒吐息
2430,97E,恐怖眼
2431,97F,大爆炸
2432,980,攻击
2433,981,甜钢
2434,982,魔导加农炮
2435,983,魔导光子炮
2436,984,烈火吐息
2437,985,喷嚏
2438,986,斗气幕帘
2439,987,抒情短调
2440,988,抒情短调
2441,989,谢幕的疯狂
2442,98A,钻石星尘
2443,98B,蛙火
2444,98C,虚空烈炎
2445,98D,毒液猛咬
2446,98E,攻击
2447,98F,妖眼
2448,990,低鸣
2449,991,寒气
2450,992,心魔
2451,993,冰霜之剑
2452,994,武器融化
2453,995,冰霜之杖
2454,996,冰印剑
2455,997,冰雹
2456,998,冰雹
2457,999,永久冻土
2458,99A,攻击
2459,99B,攻击
2460,99C,绝对零度
2461,99D,寒冰的幻想
2462,99E,冰柱冲击
2463,99F,攻击
2464,9A0,天降一击
2465,9A1,冰河怒击
2466,9A2,钻石星尘
2467,9A3,透明：シヴァ：凍結レクト：ノックバック用
2468,9A4,白化视界
2469,9A5,
2470,9A6,
2471,9A7,
2472,9A8,
2473,9A9,
2474,9AA,
2475,9AB,咸水雨
2476,9AC,咸水滴
2477,9AD,孵化
2478,9AE,悲伤之翼
2479,9AF,挣扎
2480,9B0,大剪钳
2481,9B1,泡泡浴
2482,9B2,终极针
2483,9B3,
2484,9B4,血腥的爱抚
2485,9B5,荆棘鞭
2486,9B6,荆棘鞭
2487,9B7,荆棘丛生
2488,9B8,鲜花陷阱
2489,9B9,狼吞虎咽
2490,9BA,吐出
2491,9BB,吐出
2492,9BC,胶质排放物
2493,9BD,凋零的花香
2494,9BE,绿叶风暴
2495,9BF,绿叶风暴
2496,9C0,绿叶风暴
2497,9C1,招蜂香气
2498,9C2,酸雨
2499,9C3,酸雨
2500,9C4,腐烂恶臭
2501,9C5,绿叶风暴
2502,9C6,锋利针枪
2503,9C7,终结针枪
2504,9C8,酸液喷射
2505,9C9,酸液云雾
2506,9CA,酸液骤雨
2507,9CB,尾部猛击
2508,9CC,红莲
2509,9CD,烈火回环
2510,9CE,回旋斩
2511,9CF,诅咒之声
2512,9D0,石化之声
2513,9D1,歇斯底里
2514,9D2,诅咒之嚎
2515,9D3,石化之嚎
2516,9D4,石化
2517,9D5,猛毒之尾
2518,9D6,猛毒之尾
2519,9D7,尾部猛击
2520,9D8,回旋斩
2521,9D9,勇气
2522,9DA,射击
2523,9DB,瞄准射击
2524,9DC,飞箭落雨
2525,9DD,黑暗球
2526,9DE,石化
2527,9DF,恐怖球
2528,9E0,狂热
2529,9E1,献祭
2530,9E2,风纪
2531,9E3,风纪
2532,9E4,风纪
2533,9E5,攻击
2534,9E6,攻击
2535,9E7,扩散射线
2536,9E8,洗脑
2537,9E9,亚拉戈领域
2538,9EA,临界突破
2539,9EB,气化炸弹
2540,9EC,自控导弹
2541,9ED,原子射线
2542,9EE,惰性流
2543,9EF,弹道导弹
2544,9F0,弹道导弹
2545,9F1,弹道导弹
2546,9F2,弹道导弹
2547,9F3,弹道导弹
2548,9F4,生命吸收
2549,9F5,防卫反应
2550,9F6,妨碍波
2551,9F7,地雷爆炸
2552,9F8,地雷大爆炸
2553,9F9,猛扫
2554,9FA,燃烧处理
2555,9FB,凶鸟利爪
2556,9FC,凶鸟尖喙
2557,9FD,凶鸟崛起
2558,9FE,钢铁战车
2559,9FF,月流电圈
2560,A00,月华冲
2561,A01,凶鸟冲
2562,A02,陨石流
2563,A03,热离子光束
2564,A04,星尘
2565,A05,巴哈姆特之爪
2566,A06,超新星
2567,A07,万有引力
2568,A08,拘束圈
2569,A09,战车
2570,A0A,天崩地裂
2571,A0B,热离子爆发
2572,A0C,龙神的加护
2573,A0D,百万核爆
2574,A0E,百万核爆
2575,A0F,陨石冲击
2576,A10,陨石冲击
2577,A11,陨石冲击
2578,A12,岩屑爆炸
2579,A13,岩石骷髅
2580,A14,巨石霹雳
2581,A15,破魔震
2582,A16,核心之光
2583,A17,沉重打击
2584,A18,沉重打击
2585,A19,沉重打击
2586,A1A,沉重打击
2587,A1B,震地
2588,A1C,磁力
2589,A1D,火球
2590,A1E,致命冲动
2591,A1F,拘束链
2592,A20,拘束冲击
2593,A21,烈火球
2594,A22,寒冰球
2595,A23,雷光链
2596,A24,雷光链
2597,A25,灼热俯冲
2598,A26,低温俯冲
2599,A27,雷霆俯冲
2600,A28,天崩地裂
2601,A29,种弹齐射
2602,A2A,火焰吐息
2603,A2B,寒冰咆哮
2604,A2C,雷电咆哮
2605,A2D,甩头攻击
2606,A2E,甩尾攻击
2607,A2F,喷毒
2608,A30,狂风
2609,A31,射击
2610,A32,攻击
2611,A33,脉冲通信
2612,A34,透明：メテオ核予兆/小：バハムートダンジョン2/Trash
2613,A35,透明：メテオ核予兆/大：バハムートダンジョン2/Trash
2614,A36,
2615,A37,低压电流
2616,A38,物体130
2617,A39,自动火炮
2618,A3A,自爆
2619,A3B,怨念
2620,A3C,喷水
2621,A3D,秘制爆竹
2622,A3E,撞击
2623,A3F,洋葱汁
2624,A40,剪除
2625,A41,恶臭
2626,A42,绝叫
2627,A43,花粉
2628,A44,神秘圆舞
2629,A45,灾厄
2630,A46,炮击
2631,A47,自爆
2632,A48,透明：2014夏祭り花火
2633,A49,
2634,A4A,
2635,A4B,轰雷
2636,A4C,电光
2637,A4D,雷暴
2638,A4E,雷暴
2639,A4F,雷暴
2640,A50,制裁之雷
2641,A51,混乱冲击
2642,A52,滚雷
2643,A53,霹雳
2644,A54,充电
2645,A55,重生之境
2646,A56,
2647,A57,狂乱
2648,A58,火球
2649,A59,狂野冲锋
2650,A5A,核心之光
2651,A5B,毒鳞粉
2652,A5C,暗天球
2653,A5D,暗天顶
2654,A5E,定罪
2655,A5F,定罪
2656,A60,大漩涡
2657,A61,暗中杀意
2658,A62,死亡射线
2659,A63,凶眼
2660,A64,洗涤
2661,A65,金口舌
2662,A66,利爪
2663,A67,臭嘴
2664,A68,手忙脚乱
2665,A69,手忙脚乱
2666,A6A,黏网
2667,A6B,腐蚀喷雾
2668,A6C,致命尾刺
2669,A6D,致命尾刺
2670,A6E,震撼领域
2671,A6F,蛛网屏
2672,A70,致命尾刺
2673,A71,猛锤喙
2674,A72,石化吐息
2675,A73,麻痹吐息
2676,A74,剧毒吐息
2677,A75,催眠吐息
2678,A76,一万针刺
2679,A77,二万针刺
2680,A78,三万针刺
2681,A79,微冲击波
2682,A7A,蓄能晶须
2683,A7B,石化眼
2684,A7C,石化爆破
2685,A7D,冰冷如石
2686,A7E,大冲击波
2687,A7F,洒落雷
2688,A80,雷牙
2689,A81,大放电
2690,A82,大放电
2691,A83,
2692,A84,恐怖触摸
2693,A85,强麻痹
2694,A86,龙卷
2695,A87,回旋踢
2696,A88,地爆弹
2697,A89,重力领域
2698,A8A,浸射
2699,A8B,泼水
2700,A8C,泼水
2701,A8D,鳞水涟漪
2702,A8E,鳞水涟漪
2703,A8F,反击操作
2704,A90,反击操作
2705,A91,切裂
2706,A92,大手
2707,A93,切裂
2708,A94,大手
2709,A95,
2710,A96,泡泡吐息
2711,A97,大剪钳
2712,A98,泡泡浴
2713,A99,蟹甲流
2714,A9A,
2715,A9B,侧身斩
2716,A9C,锋利菜刀
2717,A9D,诅咒的危言
2718,A9E,要害攻击
2719,A9F,研磨石
2720,AA0,跨音速冲击
2721,AA1,狂乱
2722,AA2,风息之翼
2723,AA3,音速风暴
2724,AA4,音爆
2725,AA5,利爪
2726,AA6,火焰吐息
2727,AA7,重击
2728,AA8,水浪吐息
2729,AA9,奇异光
2730,AAA,惊奇光
2731,AAB,泥沼爆弹
2732,AAC,狂野喧嚣
2733,AAD,毒滴牙
2734,AAE,石化凝视
2735,AAF,甩头攻击
2736,AB0,甩尾攻击
2737,AB1,喷毒
2738,AB2,钢鳞
2739,AB3,魔力飞散
2740,AB4,顶枝冲压
2741,AB5,巨木龙卷
2742,AB6,橡果炸弹
2743,AB7,后手冲击
2744,AB8,草木荣枯
2745,AB9,
2746,ABA,精神冲击
2747,ABB,精神瓦解
2748,ABC,龙卷
2749,ABD,
2750,ABE,酸雾
2751,ABF,酸雾
2752,AC0,酸雾
2753,AC1,酸雾
2754,AC2,胡乱打
2755,AC3,血腥的爱抚
2756,AC4,黄金粉尘
2757,AC5,绿叶风暴
2758,AC6,胶质排放物
2759,AC7,杂音
2760,AC8,爆裂尾
2761,AC9,疾风爆发
2762,ACA,风暴
2763,ACB,怪音波
2764,ACC,病疫打击
2765,ACD,腐蚀突风
2766,ACE,十吨横扫
2767,ACF,十吨回转
2768,AD0,百吨横扫
2769,AD1,百吨回转
2770,AD2,怒视
2771,AD3,眼魔之眼
2772,AD4,千吨回转
2773,AD5,掠夺本能
2774,AD6,
2775,AD7,
2776,AD8,割裂爪
2777,AD9,苍白吐息
2778,ADA,火球
2779,ADB,冰球
2780,ADC,三头政权
2781,ADD,均衡打击
2782,ADE,恐惧迷雾
2783,ADF,岩石骷髅
2784,AE0,巨石霹雳
2785,AE1,沙尘喷射
2786,AE2,平原震裂
2787,AE3,破魔震
2788,AE4,岩石崩溃
2789,AE5,核心之光
2790,AE6,磁力
2791,AE7,黄沙吐息
2792,AE8,沙暴
2793,AE9,剧毒吐息
2794,AEA,地震
2795,AEB,沙尘旋风
2796,AEC,大流沙
2797,AED,沙柱
2798,AEE,击倒
2799,AEF,吸气
2800,AF0,发霉喷嚏
2801,AF1,患病喷嚏
2802,AF2,霉痰
2803,AF3,古菩的悲伤
2804,AF4,引诱剂
2805,AF5,滑舌
2806,AF6,硬化分泌物
2807,AF7,致命一舔
2808,AF8,蛙舌
2809,AF9,吃力跳跃
2810,AFA,毒液喷射
2811,AFB,火球
2812,AFC,灼热吐息
2813,AFD,尾部碎击
2814,AFE,致命拥抱
2815,AFF,狂野冲锋
2816,B00,粉碎冲击
2817,B01,震耳巨响
2818,B02,地层断裂
2819,B03,喉歌
2820,B04,洪亮巨响
2821,B05,
2822,B06,超级突进
2823,B07,魔兽之眼
2824,B08,石化
2825,B09,猛牛冲锋
2826,B0A,白眼
2827,B0B,魔眼
2828,B0C,魔兽咆哮
2829,B0D,毒波
2830,B0E,三连爪
2831,B0F,骇人嚎叫
2832,B10,致命射线
2833,B11,毒液猛咬
2834,B12,巨龙吐息
2835,B13,花岗岩雨
2836,B14,猛毒粘液
2837,B15,邪视
2838,B16,
2839,B17,巨剑
2840,B18,强力打击
2841,B19,自我诊断系统
2842,B1A,魔导激光
2843,B1B,过热
2844,B1C,排气
2845,B1D,等离子力场
2846,B1E,等离子力场
2847,B1F,虚空火炎
2848,B20,虚空烈炎
2849,B21,虚空爆炎
2850,B22,虚空闪雷
2851,B23,虚空震雷
2852,B24,虚空暴雷
2853,B25,虚空冰结
2854,B26,虚空冰冻
2855,B27,虚空冰封
2856,B28,自动反击系统
2857,B29,
2858,B2A,
2859,B2B,
2860,B2C,
2861,B2D,
2862,B2E,虚空冰封
2863,B2F,
2864,B30,车式浮空炮塔
2865,B31,象式浮空炮塔
2866,B32,分裂弹
2867,B33,上弹
2868,B34,独头弹
2869,B35,铅弹
2870,B36,散射
2871,B37,手雷点射
2872,B38,热弹
2873,B39,狙击弹
2874,B3A,虹吸弹
2875,B3B,碎心击
2876,B3C,整备
2877,B3D,伤腿击
2878,B3E,野火
2879,B3F,快速上弹
2880,B40,高斯枪管
2881,B41,速射
2882,B42,昏头胀脑
2883,B43,镇定弹
2884,B44,伤足击
2885,B45,超荷
2886,B46,伤头击
2887,B47,武装解除
2888,B48,空包弹
2889,B49,升变
2890,B4A,弹射
2891,B4B,齐射
2892,B4C,以太炮
2893,B4D,骨化
2894,B4E,同心戒指
2895,B4F,腐尸绷带
2896,B50,
2897,B51,喷沙
2898,B52,沙漠风暴
2899,B53,尘归于尘
2900,B54,铁枪
2901,B55,霹雳
2902,B56,暴击撕裂
2903,B57,刃尾横扫
2904,B58,飘忽爆破
2905,B59,飘忽爆破
2906,B5A,电气
2907,B5B,狂野冲锋
2908,B5C,电流冲击
2909,B5D,蓄电
2910,B5E,电光爆发
2911,B5F,惊电
2912,B60,惊电
2913,B61,龙卷雷暴
2914,B62,龙卷雷暴
2915,B63,电光爆发
2916,B64,霹雳
2917,B65,刃尾横扫
2918,B66,飘忽爆破
2919,B67,飘忽爆破
2920,B68,静电放出
2921,B69,电光爆发
2922,B6A,(仮)ティアマット：メカハイドラ：オートアタック：バハムートダンジョン3
2923,B6B,共鸣
2924,B6C,神经毒气
2925,B6D,神经毒气
2926,B6E,神经毒气
2927,B6F,气压领域
2928,B70,气压领域
2929,B71,主首
2930,B72,侧首
2931,B73,侧首
2932,B74,(仮)ティアマット：メカハイドラ：3連メテオ発射/A：バハムートダンジョン3
2933,B75,(仮)ティアマット：メカハイドラ：3連メテオ発射/B：バハムートダンジョン3
2934,B76,江河之种
2935,B77,海洋之种
2936,B78,紧急模式
2937,B79,神经云
2938,B7A,神经云
2939,B7B,魔科学粒子散布
2940,B7C,粒子崩坏
2941,B7D,自动火炮
2942,B7E,自爆
2943,B7F,真空波
2944,B80,(仮)ダラガブ球：AA：バハムートダンジョン3/ボス2用
2945,B81,分解吸收
2946,B82,物体199
2947,B83,排斥炮
2948,B84,重力场
2949,B85,叉形闪电
2950,B86,叉形闪电
2951,B87,天启
2952,B88,炼狱之炎
2953,B89,引爆
2954,B8A,延烧
2955,B8B,炼狱之燎火
2956,B8C,漆黑之炎
2957,B8D,漆黑之炽焰
2958,B8E,漆黑之热浪
2959,B8F,白热之炎
2960,B90,白热之炎
2961,B91,青蓝之炎
2962,B92,青蓝之炎
2963,B93,红莲之炎
2964,B94,红莲之烈焰
2965,B95,红莲之炽焰
2966,B96,(仮)フェニックス：原種：飛び上がる：バハムートダンジョン3
2967,B97,(仮)フェニックス：原種：着地：バハムートダンジョン3
2968,B98,转生之炎
2969,B99,转生之炎
2970,B9A,转生之炎
2971,B9B,转生之炎
2972,B9C,灵泉之炎
2973,B9D,灵泉之气息
2974,B9E,灵泉之波动
2975,B9F,召唤
2976,BA0,炎之翼
2977,BA1,炎之翼
2978,BA2,赤红之炎柱
2979,BA3,赤红之炎柱
2980,BA4,复燃
2981,BA5,(仮)ワイバーン：ズー：火の鳥：ポップ時アクション：バハムートダンジョン3
2982,BA6,突然袭击
2983,BA7,突然袭击
2984,BA8,突然袭击
2985,BA9,惊恐
2986,BAA,惊恐
2987,BAB,惊恐
2988,BAC,(仮)バハムート：霊体：オートアタック：バハムートダンジョン3
2989,BAD,核爆吐息
2990,BAE,平击
2991,BAF,百万核爆
2992,BB0,百万核爆
2993,BB1,百万核爆
2994,BB2,百万核爆
2995,BB3,百万核爆
2996,BB4,百万核爆冲击
2997,BB5,大地摇动
2998,BB6,大地摇动
2999,BB7,大地摇动
3000,BB8,大地摇动
3001,BB9,十亿核爆
3002,BBA,十亿核爆
3003,BBB,耀星
3004,BBC,耀星
3005,BBD,龙神咆哮
3006,BBE,(仮)バハムート：霊体：上空へ飛び立つ：バハムートダンジョン3
3007,BBF,(仮)バハムート：霊体：上空から地上に着地する：バハムートダンジョン3
3008,BC0,百万核爆冲
3009,BC1,万亿核爆
3010,BC2,死亡轮回
3011,BC3,死亡轮回
3012,BC4,风暴之翼
3013,BC5,致命冲动
3014,BC6,炽热弥漫
3015,BC7,勇气
3016,BC8,双重俯冲
3017,BC9,垂直下落
3018,BCA,死刑
3019,BCB,火球
3020,BCC,撕裂利爪
3021,BCD,尾部碎击
3022,BCE,捕食
3023,BCF,血爪
3024,BD0,极性反转
3025,BD1,启示
3026,BD2,邪视
3027,BD3,钙化浓雾
3028,BD4,凶恶怒号
3029,BD5,射击
3030,BD6,猛扫
3031,BD7,(仮)ダラガブ球：AA：バハムートダンジョン3：2層Trash
3032,BD8,潜没
3033,BD9,海洋的恩惠
3034,BDA,飞散
3035,BDB,死亡之爪
3036,BDC,敲击
3037,BDD,冰霜之弓
3038,BDE,攻击
3039,BDF,冰雪乱舞
3040,BE0,雪崩
3041,BE1,冰印剑
3042,BE2,冰雹
3043,BE3,永久冻土
3044,BE4,攻击
3045,BE5,攻击
3046,BE6,绝对零度
3047,BE7,攻击
3048,BE8,天降一击
3049,BE9,冰河怒击
3050,BEA,寒冰的幻想
3051,BEB,冰柱冲击
3052,BEC,白化视界
3053,BED,太阳神的审判
3054,BEE,穿刺
3055,BEF,死印
3056,BF0,吸引
3057,BF1,眩晕爪
3058,BF2,喷射
3059,BF3,水球
3060,BF4,螺旋尾
3061,BF5,野性本能
3062,BF6,摇刃
3063,BF7,急冲
3064,BF8,严惩
3065,BF9,瞄准
3066,BFA,火枪
3067,BFB,走跳板
3068,BFC,前冲拳
3069,BFD,喷墨
3070,BFE,墨点
3071,BFF,敲击
3072,C00,拉近
3073,C01,抓捕
3074,C02,扔掉
3075,C03,水炮
3076,C04,敲击
3077,C05,横扫
3078,C06,自爆
3079,C07,风雪
3080,C08,风雪
3081,C09,斗气射击
3082,C0A,冻原
3083,C0B,寒潮
3084,C0C,断头冰台
3085,C0D,冰碎
3086,C0E,死亡之爪
3087,C0F,冻雾
3088,C10,殴打
3089,C11,狂风暴雪
3090,C12,大雪球
3091,C13,双重碎击
3092,C14,落肘
3093,C15,冰结
3094,C16,
3095,C17,崩落
3096,C18,激突
3097,C19,飞散
3098,C1A,强击
3099,C1B,千年风雪
3100,C1C,仰天长啸
3101,C1D,千年风雪
3102,C1E,冰狼蚀日
3103,C1F,月下咆哮
3104,C20,五千针刺
3105,C21,十万针刺
3106,C22,三千针刺
3107,C23,仙人冲
3108,C24,愤怒的一击
3109,C25,激怒的连击
3110,C26,怨恨的斩击
3111,C27,寒潮
3112,C28,仙人盾
3113,C29,阴火
3114,C2A,混沌之眼
3115,C2B,怒斥
3116,C2C,怨念的咒言
3117,C2D,超鼻息
3118,C2E,鼻息
3119,C2F,鼻息大回旋
3120,C30,鼻息大回旋
3121,C31,鼻息大回旋
3122,C32,嗬嘎！
3123,C33,嗬嘎！
3124,C34,人型：拘束：事件屋ヒルディ
3125,C35,嗬嗬！
3126,C36,嗬嗬！！
3127,C37,火球
3128,C38,咬碎
3129,C39,挚友
3130,C3A,4星吨
3131,C3B,4星吨
3132,C3C,河童之歌
3133,C3D,水流吐息
3134,C3E,一万伏特
3135,C3F,腕足
3136,C40,敲击
3137,C41,横扫
3138,C42,挚友
3139,C43,河童拳
3140,C44,
3141,C45,真实斩
3142,C46,真实斩
3143,C47,悔恨殿
3144,C48,英灵冲击
3145,C49,屠戮结
3146,C4A,玄钢缰绳
3147,C4B,飞石殿
3148,C4C,飞石殿
3149,C4D,迟缓殿
3150,C4E,迟缓殿
3151,C4F,神枪昆古尼尔
3152,C50,决胜枪
3153,C51,神枪昆古尼尔
3154,C52,斩铁剑
3155,C53,真·斩铁剑
3156,C54,冰碎
3157,C55,百刃乱舞
3158,C56,投掷小刀
3159,C57,鼻息
3160,C58,崩落
3161,C59,咒怨的连锁
3162,C5A,攻击
3163,C5B,死斗
3164,C5C,(仮)人型：真デュラハン：オートアタック：古城アムダハード
3165,C5D,暗流
3166,C5E,悔恨殿
3167,C5F,残杀
3168,C60,生畏
3169,C61,黑暗一击
3170,C62,黑暗冲击
3171,C63,无形
3172,C64,痛打
3173,C65,空虚眼瞳
3174,C66,二重分身
3175,C67,幻光
3176,C68,幻光
3177,C69,死后抽搐
3178,C6A,诡计
3179,C6B,自暴自弃
3180,C6C,(仮)バハムート?ネール：ピエロ：オートアタック：古城アムダハード
3181,C6D,黑暗杂耍
3182,C6E,黑暗涌现
3183,C6F,全能牌
3184,C70,黑风
3185,C71,诡计
3186,C72,小丑收割
3187,C73,死镰
3188,C74,深渊蓄能
3189,C75,招蝇香气
3190,C76,胶质排放物
3191,C77,巨木龙卷
3192,C78,橡果炸弹
3193,C79,敲击
3194,C7A,毒花蜜
3195,C7B,碾压
3196,C7C,撒菱
3197,C7D,北洲再生
3198,C7E,武器融化
3199,C7F,武器融化
3200,C80,飞散
3201,C81,爆炸
3202,C82,东方药水
3203,C83,雷遁之术
3204,C84,雷遁之术
3205,C85,火遁之术
3206,C86,分身
3207,C87,鬼束之术
3208,C88,重生
3209,C89,风暴之翼
3210,C8A,透明：シヴァ：凍結レクト：ノックバック用/ヒロイック
3211,C8B,甩角冲撞
3212,C8C,火投枪
3213,C8D,烈火投枪
3214,C8E,燃烧的记忆
3215,C8F,打垮
3216,C90,烈火投枪
3217,C91,小火球
3218,C92,地爆弹
3219,C93,蛙变
3220,C94,设置咒具
3221,C95,解除咒具
3222,C96,愤怒之咒
3223,C97,火灾之咒
3224,C98,蟾蜍之咒
3225,C99,倦怠之咒
3226,C9A,急速斩
3227,C9B,致命旋斩
3228,C9C,腐气
3229,C9D,暴虐吼叫
3230,C9E,灵魂熄灭
3231,C9F,设置大咒具
3232,CA0,狂热之咒
3233,CA1,地爆弹
3234,CA2,隐遁
3235,CA3,月夜狼嚎
3236,CA4,飞箭落雨
3237,CA5,
3238,CA6,狂热之咒
3239,CA7,大雪球
3240,CA8,
3241,CA9,唾液飞溅
3242,CAA,捕食
3243,CAB,吞咽
3244,CAC,吐出
3245,CAD,猎食爪
3246,CAE,摆尾
3247,CAF,地狱冲
3248,CB0,缩小球
3249,CB1,缩小
3250,CB2,硫磺吐息
3251,CB3,硫磺吐息
3252,CB4,闪电
3253,CB5,闪电
3254,CB6,狂吠
3255,CB7,三连爪
3256,CB8,致命尾刺
3257,CB9,大爆炸
3258,CBA,落肘
3259,CBB,双重碎击
3260,CBC,十吨横扫
3261,CBD,十吨回转
3262,CBE,
3263,CBF,
3264,CC0,
3265,CC1,
3266,CC2,惊涛怪浪
3267,CC3,世界尽头
3268,CC4,吸血
3269,CC5,
3270,CC6,
3271,CC7,
3272,CC8,双重视线
3273,CC9,悲叹视线
3274,CCA,愤怒视线
3275,CCB,100级核爆
3276,CCC,100级核爆
3277,CCD,150级即死
3278,CCE,150级即死
3279,CCF,即死
3280,CD0,怪光线
3281,CD1,死亡视线
3282,CD2,咆哮五重奏
3283,CD3,延音
3284,CD4,光之吐息
3285,CD5,火之吐息
3286,CD6,冰之吐息
3287,CD7,雷之吐息
3288,CD8,毒之吐息
3289,CD9,光球爆炸
3290,CDA,火球
3291,CDB,毒液喷射
3292,CDC,
3293,CDD,攻击
3294,CDE,热浪
3295,CDF,苍白吐息
3296,CE0,攻击
3297,CE1,零式波动炮
3298,CE2,潜地式波动炮
3299,CE3,潜地式波动炮
3300,CE4,波动爆炸
3301,CE5,波动爆炸
3302,CE6,波动放射
3303,CE7,臭气
3304,CE8,暗雷
3305,CE9,黑暗泛滥
3306,CEA,攻击
3307,CEB,低压电流
3308,CEC,物体130
3309,CED,自动火炮
3310,CEE,自爆
3311,CEF,高功率光束
3312,CF0,排斥炮
3313,CF1,丝线
3314,CF2,丝线
3315,CF3,烈风
3316,CF4,烈风
3317,CF5,镰鼬之风
3318,CF6,突风
3319,CF7,湍流
3320,CF8,导弹
3321,CF9,怪音波
3322,CFA,白风
3323,CFB,鸡之诗
3324,CFC,大亮相
3325,CFD,正宗
3326,CFE,电击
3327,CFF,放电
3328,D00,云蒸龙变
3329,D01,龙火
3330,D02,龙气
3331,D03,龙腾
3332,D04,画龙点睛
3333,D05,剑舞
3334,D06,剑舞
3335,D07,捕获
3336,D08,我流雪月花
3337,D09,雪风
3338,D0A,月光
3339,D0B,花车
3340,D0C,脑髓吸食
3341,D0D,脑髓吸食
3342,D0E,脑髓吸食
3343,D0F,寒冰咆哮
3344,D10,雷电咆哮
3345,D11,均衡打击
3346,D12,两头政治
3347,D13,火球
3348,D14,冰球
3349,D15,旋风斩
3350,D16,命尽于此
3351,D17,普拉达曼特
3352,D18,十亿跳跃
3353,D19,缩小旋律
3354,D1A,攻击
3355,D1B,攻击
3356,D1C,全力撞击
3357,D1D,
3358,D1E,凶眼注目
3359,D1F,圣盾之恩
3360,D20,毁灭痛击
3361,D21,微型陨石
3362,D22,天降甘霖
3363,D23,テュポーン：自分中心円：ゴールドソーサー
3364,D24,テュポーン：ステージ外周：ゴールドソーサー
3365,D25,テュポーン：扇：ゴールドソーサー
3366,D26,テュポーン：直線：ゴールドソーサー
3367,D27,テュポーン：GT：ゴールドソーサー
3368,D28,透明：テュポーン：GT：ゴールドソーサー
3369,D29,风卷烈火
3370,D2A,龙躯震击
3371,D2B,龙颈横扫
3372,D2C,落地冲击
3373,D2D,怒号
3374,D2E,踩踏
3375,D2F,大爆炸
3376,D30,
3377,D31,炮击
3378,D32,雷弹
3379,D33,粘着弹
3380,D34,对龙弩炮
3381,D35,旋风斩
3382,D36,命尽于此
3383,D37,普拉达曼特
3384,D38,火炎放射
3385,D39,加重击
3386,D3A,41式联炮
3387,D3B,吸引
3388,D3C,43式小迫击炮
3389,D3D,火炎放射
3390,D3E,火炎放射
3391,D3F,地毯式轰炸
3392,D40,地毯式轰炸
3393,D41,闪击
3394,D42,魔导汽油弹
3395,D43,蔑视
3396,D44,蔑视
3397,D45,训诫
3398,D46,训诫
3399,D47,训诫
3400,D48,外部骚动
3401,D49,β射线
3402,D4A,居高临下
3403,D4B,反感
3404,D4C,反感
3405,D4D,反感
3406,D4E,反感
3407,D4F,内部骚动
3408,D50,引爆
3409,D51,大引爆
3410,D52,
3411,D53,汽油弹燃烧
3412,D54,古代爆震
3413,D55,古代地震
3414,D56,黑洞
3415,D57,白洞
3416,D58,震荡波
3417,D59,
3418,D5A,狩猎之月
3419,D5B,以太分配
3420,D5C,冥暗
3421,D5D,暗以太爆发·壹
3422,D5E,暗以太爆发·贰
3423,D5F,暗以太爆发·叁
3424,D60,昏暗
3425,D61,延时
3426,D62,毒雾
3427,D63,吸引
3428,D64,大吸引
3429,D65,彗星
3430,D66,陨石
3431,D67,暗火炎
3432,D68,电火花
3433,D69,电火花
3434,D6A,末日之火
3435,D6B,末日之火
3436,D6C,アシエン?ナブリアレス：ダテレポ：ナブリアレス戦
3437,D6D,爆震
3438,D6E,
3439,D6F,召唤妖异
3440,D70,腐气
3441,D71,雷鸣吐息
3442,D72,白风
3443,D73,双重
3444,D74,三重
3445,D75,花岗岩雨
3446,D76,寒霜吐息
3447,D77,寒冰覆盖
3448,D78,白霜环绕
3449,D79,离子释放
3450,D7A,闪电网
3451,D7B,崩溃击
3452,D7C,刺尾
3453,D7D,利爪
3454,D7E,火焰吐息
3455,D7F,重击
3456,D80,重踏
3457,D81,超硬化
3458,D82,龟足踏
3459,D83,火龙卷
